_id,EntryId,TIME,CoordinateX,CoordinateY,WIFI_SSID,WIFI_BSSID,WIFI_LEVEL
61,1,20220401_152441,0.0,0.0,eduroam,b8:3a:5a:bc:1e:e0,-77
62,1,20220401_152441,0.0,0.0,Visit-Ed,b8:3a:5a:bb:ec:e2,-78
63,1,20220401_152441,0.0,0.0,Visit-Ed,b8:3a:5a:bc:1e:e2,-78
64,1,20220401_152441,0.0,0.0,central,b8:3a:5a:bc:1e:e1,-79
65,1,20220401_152441,0.0,0.0,eduroam,04:da:d2:28:60:a1,-80
66,1,20220401_152441,0.0,0.0,central,04:da:d2:28:60:a0,-81
67,2,20220401_152459,0.0,1.56,Visit-Ed,b8:3a:5a:ba:60:62,-78
68,2,20220401_152459,0.0,1.56,eduroam,b8:3a:5a:ba:69:a0,-78
69,2,20220401_152459,0.0,1.56,central,b8:3a:5a:ba:60:61,-79
70,2,20220401_152459,0.0,1.56,eduroam,b8:3a:5a:bc:1e:e0,-79
71,2,20220401_152459,0.0,1.56,central,b8:3a:5a:ba:69:a1,-80
72,2,20220401_152459,0.0,1.56,Visit-Ed,b8:3a:5a:bc:1e:e2,-80
73,2,20220401_152459,0.0,1.56,Visit-Ed,b8:3a:5a:ba:69:a2,-80
74,2,20220401_152459,0.0,1.56,eduroam,b8:3a:5a:ba:c3:a0,-81
75,2,20220401_152459,0.0,1.56,eduroam,b8:3a:5a:ba:60:60,-81
76,2,20220401_152459,0.0,1.56,central,b8:3a:5a:bc:1e:e1,-82
77,2,20220401_152459,0.0,1.56,central,b8:3a:5a:ba:c3:a1,-86
78,2,20220401_152459,0.0,1.56,Visit-Ed,b8:3a:5a:ba:c3:a2,-86
79,2,20220401_152459,0.0,1.56,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-86
80,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:bc:1e:e2,-70
81,3,20220401_152641,0.0,4.58,eduroam,b8:3a:5a:bc:1e:e0,-70
82,3,20220401_152641,0.0,4.58,central,b8:3a:5a:bc:1e:e1,-72
83,3,20220401_152641,0.0,4.58,central,b8:3a:5a:ba:69:a1,-74
84,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:ba:69:a2,-74
85,3,20220401_152641,0.0,4.58,eduroam,b8:3a:5a:bb:ec:e0,-76
86,3,20220401_152641,0.0,4.58,central,b8:3a:5a:bb:ec:e1,-78
87,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:bb:ec:e2,-78
88,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:ba:60:62,-78
89,3,20220401_152641,0.0,4.58,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-82
90,3,20220401_152641,0.0,4.58,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-82
91,3,20220401_152641,0.0,4.58,central,b8:3a:5a:bb:ec:f1,-85
92,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:bc:1e:f2,-85
93,3,20220401_152641,0.0,4.58,eduroam,b8:3a:5a:ba:69:b0,-86
94,3,20220401_152641,0.0,4.58,Visit-Ed,b8:3a:5a:ba:69:b2,-86
95,3,20220401_152641,0.0,4.58,central,b8:3a:5a:bc:1e:f1,-86
96,3,20220401_152641,0.0,4.58,eduroam,b8:3a:5a:bc:1e:f0,-86
97,3,20220401_152641,0.0,4.58,central,b8:3a:5a:ba:69:b1,-87
98,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:69:a2,-66
99,4,20220401_152742,0.0,5.9,central,b8:3a:5a:ba:69:a1,-67
100,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:bb:ec:e0,-68
101,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:ba:69:a0,-68
102,4,20220401_152742,0.0,5.9,Innspace,00:ad:24:59:bd:40,-70
103,4,20220401_152742,0.0,5.9,central,b8:3a:5a:bb:ec:e1,-71
104,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:bb:ec:e2,-71
105,4,20220401_152742,0.0,5.9,central,b8:3a:5a:bc:1e:e1,-74
106,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:bc:1e:e2,-74
107,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:bc:1e:e0,-76
108,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:bb:ec:f0,-77
109,4,20220401_152742,0.0,5.9,central,b8:3a:5a:bb:ec:f1,-77
110,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:bb:ec:f2,-77
111,4,20220401_152742,0.0,5.9,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-79
112,4,20220401_152742,0.0,5.9,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-80
113,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:c3:a2,-81
114,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:ba:69:b0,-81
115,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:69:b2,-81
116,4,20220401_152742,0.0,5.9,central,b8:3a:5a:ba:69:b1,-82
117,4,20220401_152742,0.0,5.9,central,b8:3a:5a:ba:c3:a1,-83
118,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:60:62,-84
119,4,20220401_152742,0.0,5.9,central,b8:3a:5a:ba:69:01,-84
120,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:69:02,-84
121,4,20220401_152742,0.0,5.9,Visit-Ed,b8:3a:5a:ba:60:72,-87
122,4,20220401_152742,0.0,5.9,Innspace,00:ad:24:59:bd:42,-88
123,4,20220401_152742,0.0,5.9,eduroam,b8:3a:5a:ba:60:70,-88
124,4,20220401_152742,0.0,5.9,central,b8:3a:5a:ba:60:71,-89
125,5,20220401_152821,0.0,7.92,central,b8:3a:5a:ba:69:a1,-66
126,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:ba:69:a2,-66
127,5,20220401_152821,0.0,7.92,eduroam,b8:3a:5a:ba:69:a0,-67
128,5,20220401_152821,0.0,7.92,Innspace,00:ad:24:59:bd:40,-67
129,5,20220401_152821,0.0,7.92,eduroam,b8:3a:5a:bb:ec:e0,-70
130,5,20220401_152821,0.0,7.92,eduroam,b8:3a:5a:bb:ec:f0,-71
131,5,20220401_152821,0.0,7.92,central,b8:3a:5a:bb:ec:f1,-71
132,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:bb:ec:f2,-72
133,5,20220401_152821,0.0,7.92,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-73
134,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:bb:ec:e2,-74
135,5,20220401_152821,0.0,7.92,central,b8:3a:5a:bb:ec:e1,-75
136,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:bc:1e:e2,-75
137,5,20220401_152821,0.0,7.92,central,b8:3a:5a:ba:c3:a1,-77
138,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:ba:c3:a2,-79
139,5,20220401_152821,0.0,7.92,eduroam,b8:3a:5a:ba:69:00,-81
140,5,20220401_152821,0.0,7.92,central,b8:3a:5a:ba:69:b1,-81
141,5,20220401_152821,0.0,7.92,eduroam,b8:3a:5a:ba:69:b0,-81
142,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:ba:69:b2,-82
143,5,20220401_152821,0.0,7.92,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-83
144,5,20220401_152821,0.0,7.92,central,b8:3a:5a:ba:69:01,-83
145,5,20220401_152821,0.0,7.92,Innspace,00:ad:24:59:bd:42,-83
146,5,20220401_152821,0.0,7.92,Visit-Ed,b8:3a:5a:ba:60:72,-87
147,5,20220401_152821,0.0,7.92,central,b8:3a:5a:ba:60:71,-89
148,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:bb:ec:e0,-65
149,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:60:62,-67
150,6,20220401_152903,0.0,9.86,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-71
151,6,20220401_152903,0.0,9.86,central,b8:3a:5a:ba:60:61,-71
152,6,20220401_152903,0.0,9.86,central,b8:3a:5a:bc:1e:e1,-72
153,6,20220401_152903,0.0,9.86,central,b8:3a:5a:ba:69:a1,-73
154,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:bc:1e:e2,-73
155,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:ba:69:a0,-73
156,6,20220401_152903,0.0,9.86,central,b8:3a:5a:bb:ec:e1,-74
157,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:bb:ec:e2,-74
158,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:69:a2,-74
159,6,20220401_152903,0.0,9.86,Innspace,00:ad:24:59:bd:40,-74
160,6,20220401_152903,0.0,9.86,central,b8:3a:5a:bb:ec:f1,-74
161,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:bb:ec:f0,-75
162,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:bb:ec:f2,-75
163,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:bc:1e:e0,-76
164,6,20220401_152903,0.0,9.86,central,b8:3a:5a:ba:c3:a1,-76
165,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:c3:a2,-77
166,6,20220401_152903,0.0,9.86,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-81
167,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:69:02,-83
168,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:ba:60:70,-84
169,6,20220401_152903,0.0,9.86,central,b8:3a:5a:ba:60:71,-84
170,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:60:72,-84
171,6,20220401_152903,0.0,9.86,eduroam,b8:3a:5a:ba:69:b0,-85
172,6,20220401_152903,0.0,9.86,central,b8:3a:5a:ba:69:b1,-85
173,6,20220401_152903,0.0,9.86,Visit-Ed,b8:3a:5a:ba:69:b2,-86
174,6,20220401_152903,0.0,9.86,Innspace,00:ad:24:59:bd:42,-90
175,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:bb:ec:e0,-68
176,7,20220401_153024,3.05,9.86,central,b8:3a:5a:ba:69:a1,-72
177,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:bb:ec:e2,-73
178,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:ba:69:a0,-73
179,7,20220401_153024,3.05,9.86,Innspace,00:ad:24:59:bd:40,-73
180,7,20220401_153024,3.05,9.86,central,b8:3a:5a:bb:ec:e1,-74
181,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:ba:69:a2,-74
182,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:bc:1e:e0,-76
183,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:ba:60:60,-76
184,7,20220401_153024,3.05,9.86,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-77
185,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:bb:ec:f0,-77
186,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:ba:69:b0,-78
187,7,20220401_153024,3.05,9.86,central,b8:3a:5a:ba:69:b1,-78
188,7,20220401_153024,3.05,9.86,central,b8:3a:5a:bb:ec:f1,-78
189,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:bb:ec:f2,-78
190,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:ba:69:b2,-79
191,7,20220401_153024,3.05,9.86,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-81
192,7,20220401_153024,3.05,9.86,central,b8:3a:5a:ba:69:01,-82
193,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:ba:69:02,-83
194,7,20220401_153024,3.05,9.86,eduroam,b8:3a:5a:ba:69:00,-83
195,7,20220401_153024,3.05,9.86,Visit-Ed,b8:3a:5a:ba:60:72,-87
196,7,20220401_153024,3.05,9.86,central,b8:3a:5a:ba:60:71,-88
197,8,20220401_153112,3.05,11.4,central,b8:3a:5a:bb:ec:e1,-73
198,8,20220401_153112,3.05,11.4,Visit-Ed,b8:3a:5a:bb:ec:e2,-73
199,8,20220401_153112,3.05,11.4,central,b8:3a:5a:ba:69:a1,-73
200,8,20220401_153112,3.05,11.4,Visit-Ed,b8:3a:5a:ba:69:a2,-73
201,8,20220401_153112,3.05,11.4,eduroam,b8:3a:5a:bb:ec:e0,-74
202,8,20220401_153112,3.05,11.4,eduroam,b8:3a:5a:ba:69:a0,-74
203,8,20220401_153112,3.05,11.4,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-76
204,8,20220401_153112,3.05,11.4,eduroam,b8:3a:5a:bc:1e:e0,-77
205,8,20220401_153112,3.05,11.4,central,b8:3a:5a:bc:1e:e1,-78
206,8,20220401_153112,3.05,11.4,Visit-Ed,b8:3a:5a:bc:1e:e2,-78
207,8,20220401_153112,3.05,11.4,central,b8:3a:5a:ba:60:61,-80
208,8,20220401_153112,3.05,11.4,eduroam,b8:3a:5a:ba:c3:a0,-81
209,8,20220401_153112,3.05,11.4,Visit-Ed,b8:3a:5a:ba:69:02,-83
210,8,20220401_153112,3.05,11.4,DIRECT-qVPhaser 3330,9e:93:4e:73:de:22,-84
211,8,20220401_153112,3.05,11.4,Visit-Ed,b8:3a:5a:ba:8b:62,-85
212,8,20220401_153112,3.05,11.4,Innspace,00:ad:24:59:bd:42,-92
213,9,20220401_153148,3.05,13.35,eduroam,b8:3a:5a:ba:69:a0,-75
214,9,20220401_153148,3.05,13.35,eduroam,b8:3a:5a:bb:ec:e0,-78
215,9,20220401_153148,3.05,13.35,central,b8:3a:5a:bb:ec:e1,-78
216,9,20220401_153148,3.05,13.35,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-78
217,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:bb:ec:e2,-79
218,9,20220401_153148,3.05,13.35,eduroam,b8:3a:5a:bc:1e:e0,-81
219,9,20220401_153148,3.05,13.35,central,b8:3a:5a:bc:1e:e1,-82
220,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:bc:1e:e2,-82
221,9,20220401_153148,3.05,13.35,central,b8:3a:5a:ba:69:a1,-83
222,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:ba:69:a2,-83
223,9,20220401_153148,3.05,13.35,eduroam,b8:3a:5a:ba:69:b0,-88
224,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:ba:69:b2,-88
225,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:bc:1e:f2,-88
226,9,20220401_153148,3.05,13.35,central,b8:3a:5a:ba:69:b1,-89
227,9,20220401_153148,3.05,13.35,central,b8:3a:5a:ba:8b:71,-90
228,9,20220401_153148,3.05,13.35,Visit-Ed,b8:3a:5a:ba:8b:72,-90
229,9,20220401_153148,3.05,13.35,eduroam,b8:3a:5a:ba:8b:70,-92
230,10,20220401_153229,3.05,14.73,eduroam,b8:3a:5a:bb:ec:e0,-79
231,10,20220401_153229,3.05,14.73,eduroam,b8:3a:5a:ba:8b:60,-79
232,10,20220401_153229,3.05,14.73,Visit-Ed,b8:3a:5a:bb:ec:e2,-80
233,10,20220401_153229,3.05,14.73,central,b8:3a:5a:ba:8b:61,-81
234,10,20220401_153229,3.05,14.73,central,b8:3a:5a:bb:ec:e1,-82
235,10,20220401_153229,3.05,14.73,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-83
236,10,20220401_153229,3.05,14.73,central,b8:3a:5a:bc:1e:e1,-85
237,10,20220401_153229,3.05,14.73,central,b8:3a:5a:ba:69:a1,-86
238,10,20220401_153229,3.05,14.73,Visit-Ed,b8:3a:5a:bc:1e:e2,-86
239,11,20220401_153322,3.05,16.3,eduroam,b8:3a:5a:ba:8b:60,-77
240,11,20220401_153322,3.05,16.3,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-79
241,11,20220401_153322,3.05,16.3,central,b8:3a:5a:ba:8b:61,-80
242,11,20220401_153322,3.05,16.3,central,b8:3a:5a:bb:ec:e1,-81
243,11,20220401_153322,3.05,16.3,central,b8:3a:5a:ba:69:a1,-81
244,11,20220401_153322,3.05,16.3,eduroam,b8:3a:5a:bb:ec:e0,-82
245,11,20220401_153322,3.05,16.3,Visit-Ed,b8:3a:5a:bb:ec:e2,-82
246,11,20220401_153322,3.05,16.3,Visit-Ed,b8:3a:5a:ba:8b:62,-82
247,11,20220401_153322,3.05,16.3,Visit-Ed,b8:3a:5a:ba:69:a2,-83
248,11,20220401_153322,3.05,16.3,Visit-Ed,b8:3a:5a:bc:1e:e2,-87
249,11,20220401_153322,3.05,16.3,central,b8:3a:5a:ba:8b:71,-90
250,11,20220401_153322,3.05,16.3,Visit-Ed,b8:3a:5a:ba:8b:72,-90
251,11,20220401_153322,3.05,16.3,eduroam,b8:3a:5a:ba:8b:70,-90
252,12,20220401_153430,3.05,18.43,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-76
253,12,20220401_153430,3.05,18.43,Visit-Ed,b8:3a:5a:ba:8b:62,-82
254,13,20220401_153631,4.58,18.43,eduroam,b8:3a:5a:ba:8b:60,-83
255,13,20220401_153631,4.58,18.43,central,b8:3a:5a:ba:8b:61,-84
256,13,20220401_153631,4.58,18.43,Visit-Ed,b8:3a:5a:ba:8b:62,-85
257,14,20220401_153804,6.11,18.43,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-84
258,14,20220401_153804,6.11,18.43,Visit-Ed,b8:3a:5a:bb:ec:e2,-85
259,14,20220401_153804,6.11,18.43,Visit-Ed,b8:3a:5a:bb:2c:82,-85
260,14,20220401_153804,6.11,18.43,central,b8:3a:5a:bb:2c:81,-86
261,14,20220401_153804,6.11,18.43,central,b8:3a:5a:ba:86:21,-87
262,15,20220401_153831,7.64,18.43,eduroam,b8:3a:5a:bb:2c:80,-81
263,15,20220401_153831,7.64,18.43,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-84
264,15,20220401_153831,7.64,18.43,central,b8:3a:5a:bb:ec:e1,-84
265,15,20220401_153831,7.64,18.43,eduroam,b8:3a:5a:ba:86:30,-84
266,15,20220401_153831,7.64,18.43,Visit-Ed,b8:3a:5a:ba:86:32,-84
267,15,20220401_153831,7.64,18.43,Visit-Ed,b8:3a:5a:ba:86:22,-85
268,15,20220401_153831,7.64,18.43,central,b8:3a:5a:ba:86:21,-85
269,15,20220401_153831,7.64,18.43,Visit-Ed,b8:3a:5a:ba:8b:62,-85
270,15,20220401_153831,7.64,18.43,central,b8:3a:5a:ba:86:31,-85
271,15,20220401_153831,7.64,18.43,central,b8:3a:5a:ba:8b:61,-86
272,15,20220401_153831,7.64,18.43,Visit-Ed,b8:3a:5a:bb:dd:e2,-86
273,16,20220401_153953,9.92,18.43,eduroam,b8:3a:5a:bb:2c:80,-76
274,16,20220401_153953,9.92,18.43,central,b8:3a:5a:bb:2c:81,-79
275,16,20220401_153953,9.92,18.43,Visit-Ed,b8:3a:5a:bb:2c:82,-80
276,16,20220401_153953,9.92,18.43,DIRECT-68-HP ENVY 5000 series,f6:39:09:fb:f6:68,-84
277,17,20220401_154033,12.2,18.43,eduroam,b8:3a:5a:bb:5d:c0,-82
278,17,20220401_154033,12.2,18.43,Visit-Ed,b8:3a:5a:bb:ae:a2,-83
279,17,20220401_154033,12.2,18.43,central,b8:3a:5a:bb:5d:c1,-83
280,17,20220401_154033,12.2,18.43,eduroam,b8:3a:5a:bb:ae:a0,-83
281,17,20220401_154033,12.2,18.43,central,b8:3a:5a:bb:ae:a1,-83
282,17,20220401_154033,12.2,18.43,Visit-Ed,b8:3a:5a:bb:5d:c2,-84
283,18,20220401_154058,14.48,18.43,eduroam,b8:3a:5a:bb:5d:c0,-80
284,18,20220401_154058,14.48,18.43,Visit-Ed,b8:3a:5a:bb:ae:a2,-84
285,18,20220401_154058,14.48,18.43,eduroam,b8:3a:5a:bb:5d:d0,-85
286,18,20220401_154058,14.48,18.43,Visit-Ed,b8:3a:5a:bb:5d:c2,-85
287,18,20220401_154058,14.48,18.43,central,b8:3a:5a:bb:5d:d1,-86
288,18,20220401_154058,14.48,18.43,Visit-Ed,b8:3a:5a:bb:5d:d2,-86
289,18,20220401_154058,14.48,18.43,central,b8:3a:5a:bb:ae:a1,-87
290,19,20220401_154133,16.76,18.43,eduroam,b8:3a:5a:bb:5d:c0,-69
291,19,20220401_154133,16.76,18.43,eduroam,b8:3a:5a:bb:ae:a0,-72
292,19,20220401_154133,16.76,18.43,Visit-Ed,b8:3a:5a:bb:5d:d2,-73
293,19,20220401_154133,16.76,18.43,eduroam,b8:3a:5a:bb:5d:d0,-74
294,19,20220401_154133,16.76,18.43,central,b8:3a:5a:bb:5d:d1,-74
295,19,20220401_154133,16.76,18.43,central,b8:3a:5a:bb:ae:b1,-75
296,19,20220401_154133,16.76,18.43,central,b8:3a:5a:bb:ae:a1,-76
297,19,20220401_154133,16.76,18.43,eduroam,b8:3a:5a:bb:ae:b0,-76
298,19,20220401_154133,16.76,18.43,Visit-Ed,b8:3a:5a:bb:ae:b2,-76
299,19,20220401_154133,16.76,18.43,Visit-Ed,b8:3a:5a:bb:ae:a2,-77
300,19,20220401_154133,16.76,18.43,central,b8:3a:5a:bb:5d:c1,-79
301,19,20220401_154133,16.76,18.43,Visit-Ed,b8:3a:5a:bb:5d:c2,-80
302,19,20220401_154133,16.76,18.43,central,b8:3a:5a:bb:51:81,-84
303,19,20220401_154133,16.76,18.43,Visit-Ed,b8:3a:5a:bb:51:82,-85
304,20,20220401_154202,19.04,18.43,Visit-Ed,b8:3a:5a:bb:dd:e2,-70
305,20,20220401_154202,19.04,18.43,central,b8:3a:5a:bb:5d:c1,-74
306,20,20220401_154202,19.04,18.43,Visit-Ed,b8:3a:5a:bb:5d:c2,-75
307,20,20220401_154202,19.04,18.43,eduroam,b8:3a:5a:bb:ae:a0,-75
308,20,20220401_154202,19.04,18.43,central,b8:3a:5a:bb:ae:a1,-75
309,20,20220401_154202,19.04,18.43,Visit-Ed,b8:3a:5a:bb:51:82,-86
310,20,20220401_154202,19.04,18.43,central,b8:3a:5a:bb:51:81,-88
311,20,20220401_154202,19.04,18.43,central,b8:3a:5a:bb:dd:f1,-89
312,20,20220401_154202,19.04,18.43,eduroam,b8:3a:5a:bb:dd:f0,-89
313,21,20220401_154234,21.32,18.43,Visit-Ed,b8:3a:5a:bb:dd:e2,-71
314,21,20220401_154234,21.32,18.43,central,b8:3a:5a:bb:dd:e1,-71
315,21,20220401_154234,21.32,18.43,central,b8:3a:5a:bb:ae:a1,-72
316,21,20220401_154234,21.32,18.43,eduroam,b8:3a:5a:bb:dd:e0,-72
